Stoats,Food
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,844
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,855
0,862
0,866
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,868
0,882
0,884
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,886
0,891
0,891
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,900
0,906
0,906
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,915
0,916
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,931
0,939
0,939
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,942
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,944
0,951
0,951
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,954
0,960
0,966
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,968
0,969
0,977
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,982
0,986
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,999
0,1006
0,1010
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1016
0,1025
0,1028
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1034
0,1040
0,1046
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1057
0,1070
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1075
0,1079
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1094
0,1098
0,1100
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1104
0,1116
0,1129
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1135
0,1137
0,1137
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1143
0,1152
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1158
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1173
0,1178
0,1184
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1189
0,1204
0,1204
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1215
0,1219
0,1220
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1228
0,1233
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1243
0,1254
0,1259
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1265
0,1269
0,1276
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1281
0,1287
0,1290
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1296
0,1302
0,1323
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1327
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1331
0,1340
0,1345
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1349
0,1350
0,1362
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1365
0,1367
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1368
0,1370
0,1381
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1384
0,1389
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1392
0,1410
0,1417
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1427
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1430
0,1434
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
0,1439
